object_id,object_name,node_count,element_count,boundary_face_count,section_segment_count,plane_z,profile,raw_vertex_count,resample_count,perimeter,polygon_area,method,center_x,center_y,radius,r_min,r_max,roundness
1,Workpiece - Ring,40680,34680,11760,240,0.0,内圈,120,3000,570.2223410295805,25868.983115455863,LSC,-9.784776636212026e-12,3.5378143063764533e-12,90.74337082737846,90.73301919181395,90.76407200050016,0.031052808686212074
1,Workpiece - Ring,40680,34680,11760,240,0.0,内圈,120,3000,570.2223410295805,25868.983115455863,MZC,-3.2412162738637625e-13,-1.6018118621730067e-13,90.74854559615682,90.73301919182313,90.76407200049051,0.031052808667382692
1,Workpiece - Ring,40680,34680,11760,240,0.0,外圈,120,3000,809.3140908808427,52110.483614871555,LSC,2.1162579129994276e-15,-2.1387116102698418e-13,128.7916719152415,128.77697988117632,128.821053003895,0.04407312271868591
1,Workpiece - Ring,40680,34680,11760,240,0.0,外圈,120,3000,809.3140908808427,52110.483614871555,MZC,8.644425550485836e-14,-1.546110144312607e-12,128.79901644253567,128.776979881175,128.8210530038963,0.044073122721300706
